created_at,days_registered,favourites_count,followers_count,friends_count,listed_count,name,screen_name,statuses_count
2011-05-29 20:31:32+00:00,2646,2522,395,993,7,Obscured Name,GerardOHara,6753
2010-07-13 20:25:50+00:00,2966,289,395,1507,42,Obscured Name,MMariaClaudiAA,784
2009-03-13 03:11:38+00:00,3453,205,395,320,19,Obscured Name,cmaureir,7717
2015-07-25 16:32:17+00:00,1128,3,394,112,21,Obscured Name,pyjokes_bot,22080
2011-09-22 13:37:40+00:00,2530,419,393,4200,15,Obscured Name,richardball_,265
2013-04-06 12:16:17+00:00,1968,1254,391,3467,10,Obscured Name,BHNajla_Bioinfo,386
2017-08-09 06:41:00+00:00,382,232,390,4911,7,Obscured Name,danieljsmit,82
2009-11-20 16:28:01+00:00,3201,4435,389,1307,6,Obscured Name,DaFunkySloth,18768
2009-06-06 09:14:25+00:00,3368,118,389,1767,53,Obscured Name,dalpozz,1464
2016-09-12 19:58:40+00:00,713,104,387,228,44,Obscured Name,PyDataMallorca,625
2015-11-13 22:35:18+00:00,1017,10785,387,4107,16,Obscured Name,EvpokPadding,6285
2017-01-28 14:24:40+00:00,575,8741,387,682,7,Obscured Name,YQZQYR2KEUSwDzK,2678
2009-02-04 13:17:30+00:00,3490,1488,387,428,20,Obscured Name,prylypko,4019
2009-06-10 11:53:23+00:00,3364,315,386,380,18,Obscured Name,oceanographer,201
2007-10-24 22:15:10+00:00,3959,1637,386,1680,18,Obscured Name,emilmont,194
2010-07-12 21:22:30+00:00,2967,860,386,813,40,Obscured Name,mjsandells,3856
2014-11-18 18:55:21+00:00,1377,1559,385,1543,9,Obscured Name,jonnyhtw,1534
2009-05-12 11:28:52+00:00,3393,412,385,398,55,Obscured Name,nmaillot,1757
2011-05-03 11:44:38+00:00,2672,423,384,400,20,Obscured Name,khkaminska,352
2009-03-29 03:56:24+00:00,3437,543,384,1069,32,Obscured Name,hurrial,1203
2015-05-27 05:28:13+00:00,1187,2184,384,5002,4,Obscured Name,imleslahdin,1192
2009-03-23 18:13:51+00:00,3443,361,383,2203,11,Obscured Name,alehins,381
2012-06-01 07:02:34+00:00,2277,5598,383,991,17,Obscured Name,siddharth__k,3953
2010-05-08 11:42:46+00:00,3032,5058,383,2105,17,Obscured Name,Sriramjaju,682
2014-03-31 15:17:16+00:00,1609,277,382,480,39,Obscured Name,ameliovr,1191
2010-12-16 01:36:43+00:00,2810,2682,382,437,10,Obscured Name,dearnarayan,1688
2010-06-12 03:39:56+00:00,2997,1025,382,382,28,Obscured Name,ItsHarveyTime,2656
2013-01-24 09:05:28+00:00,2040,407,382,408,32,Obscured Name,GianniBarlacchi,647
2014-06-18 08:27:53+00:00,1530,45,379,1918,15,Obscured Name,CopperkinTech,267
2013-02-09 14:02:30+00:00,2024,730,378,567,34,Obscured Name,ropinot,1074
2011-05-08 13:53:16+00:00,2667,1363,377,1712,15,Obscured Name,MarcRomeyn,90
2016-03-31 16:42:37+00:00,878,1071,376,897,13,Obscured Name,aspigirlcodes,554
2008-05-18 00:22:35+00:00,3752,91,376,454,30,Obscured Name,definitely,191
2012-08-30 21:16:13+00:00,2187,447,375,1174,0,Obscured Name,Victorinspires,423
2009-04-27 20:35:37+00:00,3408,4850,374,1579,22,Obscured Name,Brouif,1416
2009-06-19 12:45:22+00:00,3355,90,374,2193,12,Obscured Name,Martin__PB,97
2009-04-29 15:13:35+00:00,3406,3160,372,598,52,Obscured Name,DVDGC13,5062
2012-02-17 06:20:46+00:00,2382,2566,372,2299,8,Obscured Name,analyticsbyfitz,301
2014-11-23 00:56:49+00:00,1372,2873,371,1484,32,Obscured Name,apachaves,1077
2011-02-20 15:29:09+00:00,2744,1683,371,671,24,Obscured Name,fblamanna,1228
2011-10-31 11:08:36+00:00,2491,486,370,585,11,Obscured Name,techedlaksh,181
2017-02-28 02:44:27+00:00,544,39062,370,2369,11,Obscured Name,verethragna__,32303
2017-05-03 22:49:34+00:00,480,2954,369,622,9,Obscured Name,TheresaWege,475
2011-06-22 21:20:50+00:00,2622,6,369,1282,7,Obscured Name,aleixllenas,0
2009-10-06 15:26:14+00:00,3246,490,367,4661,14,Obscured Name,Michaelintwitte,481
2014-08-08 06:41:00+00:00,1479,150,367,2751,66,Obscured Name,MuhammedShokr,1610
2011-10-26 02:43:40+00:00,2496,2871,366,1526,13,Obscured Name,khatri_chetan,1464
2011-07-13 02:07:37+00:00,2601,1113,365,1903,26,Obscured Name,PandeySudhendu,2256
2016-01-12 15:50:55+00:00,957,258,365,188,28,Obscured Name,BlueYonderTech,296
2011-02-11 21:43:19+00:00,2753,1682,365,1353,33,Obscured Name,Frank_Txu,3953
2015-02-06 14:24:36+00:00,1297,246,364,1775,12,Obscured Name,dsengupta16,507
2010-02-01 06:15:52+00:00,3128,574,363,248,10,Obscured Name,pyblogsal,896
2011-12-17 00:47:58+00:00,2444,18257,362,1005,15,Obscured Name,PhilippJFR,242
2014-07-14 05:22:38+00:00,1504,1,361,63,43,Obscured Name,NPRougier,635
2012-05-04 14:45:59+00:00,2305,5281,361,907,100,Obscured Name,elarcanista,8810
2016-11-01 14:32:23+00:00,663,239,360,252,6,Obscured Name,python_alc,445
2015-09-09 17:10:24+00:00,1082,2263,360,1311,63,Obscured Name,tiagotvv,2891
2009-06-11 17:50:10+00:00,3363,274,359,230,1,Obscured Name,britzerland,114
2015-11-03 18:02:58+00:00,1027,1541,359,404,15,Obscured Name,JoeyMFaulkner,3880
2017-08-08 01:21:24+00:00,383,39,359,15,10,Obscured Name,CatBoostML,87
2015-12-04 15:50:45+00:00,996,1434,359,3324,2,Obscured Name,llonaps,683
2010-12-23 12:15:29+00:00,2803,11871,357,448,86,Obscured Name,samueljohn_de,12164
2009-05-11 09:53:03+00:00,3394,2741,356,1079,24,Obscured Name,AnnNeumuller,2958
2008-06-20 13:27:14+00:00,3719,5348,356,2701,9,Obscured Name,haraball,587
2013-01-19 15:14:55+00:00,2045,469,356,1045,19,Obscured Name,vanbusselj,697
2012-10-13 18:04:10+00:00,2143,302,355,770,12,Obscured Name,JohannesMauritz,2068
2014-11-28 20:55:26+00:00,1367,324,355,382,13,Obscured Name,Munelectro,598
2007-03-29 05:01:01+00:00,4168,146,354,406,89,Obscured Name,kuanhoong,320
2008-08-26 23:09:11+00:00,3652,14339,354,2604,38,Obscured Name,ricardoz17,7157
2013-10-26 04:50:21+00:00,1765,1874,352,439,29,Obscured Name,RickEcon,1463
2011-10-17 15:12:47+00:00,2505,1012,350,529,82,Obscured Name,MAFatCRUK,12338
2010-11-30 19:50:08+00:00,2826,179,350,313,12,Obscured Name,nathanabaker,2594
2007-12-14 11:06:17+00:00,3908,1378,349,864,21,Obscured Name,mah1002,1828
2011-04-10 09:52:45+00:00,2695,918,348,1335,10,Obscured Name,simonpeteryoung,2786
2011-02-05 18:31:00+00:00,2759,2405,347,1220,54,Obscured Name,zndx,1329
2017-02-13 16:45:55+00:00,559,5312,346,334,5,Obscured Name,victorvicpal,1696
2011-01-01 20:33:21+00:00,2794,947,345,1000,57,Obscured Name,cadastreng,856
2009-12-29 14:35:22+00:00,3162,11879,345,546,51,Obscured Name,annalisabarla,5854
2017-08-23 22:47:31+00:00,368,120,344,65,6,Obscured Name,py_sprints,114
2011-04-23 11:11:11+00:00,2682,2849,344,946,2,Obscured Name,danielajisafe,941
2008-11-05 21:05:09+00:00,3581,1113,344,636,27,Obscured Name,verosk,4195
2012-05-08 13:13:09+00:00,2301,1952,343,833,12,Obscured Name,WillFurnass,1260
2011-09-16 07:45:43+00:00,2536,510,343,1177,7,Obscured Name,pharshalp,386
2012-01-17 20:33:16+00:00,2413,536,341,745,28,Obscured Name,DrMartinBlack,605
2014-04-04 20:18:41+00:00,1605,331,341,1166,29,Obscured Name,vandotorres,1646
2014-01-01 10:29:21+00:00,1698,45,341,1426,11,Obscured Name,__lyingdragon__,6141
2010-03-09 13:06:53+00:00,3092,107,340,1091,36,Obscured Name,a_martg,697
2012-08-05 08:11:41+00:00,2212,7783,339,872,38,Obscured Name,NFauchereau,972
2010-07-02 04:57:06+00:00,2977,208,338,847,13,Obscured Name,IrvingProg,3296
2015-11-02 11:06:18+00:00,1028,1115,337,775,16,Obscured Name,plotxy,497
2012-06-18 07:29:03+00:00,2260,1094,337,486,19,Obscured Name,ArhoSuominen,1300
2007-01-28 13:36:14+00:00,4228,165,337,532,41,Obscured Name,planetwater,1162
2011-03-12 01:48:04+00:00,2724,2186,336,723,37,Obscured Name,space_qual,4546
2011-03-13 16:03:01+00:00,2723,1074,336,547,26,Obscured Name,chriswithers13,4134
2011-12-01 19:44:16+00:00,2460,259,335,622,11,Obscured Name,GeoRock92,1252
2016-01-25 22:28:14+00:00,944,290,332,550,12,Obscured Name,mabeldelgadob,141
2011-04-15 19:19:28+00:00,2690,25,331,627,1,Obscured Name,MohammedAtari,151
2015-04-04 20:54:01+00:00,1240,3950,331,546,18,Obscured Name,BaraDrb,941
2009-03-25 09:04:05+00:00,3441,2912,329,1547,17,Obscured Name,roshan_shrestha,3725
2013-12-10 10:10:36+00:00,1720,576,329,512,23,Obscured Name,julio_r_banga,1297
2007-06-13 08:55:54+00:00,4092,50,329,401,109,Obscured Name,crisdalfarra,3486
2015-09-15 08:28:09+00:00,1076,51,327,119,20,Obscured Name,pythonsummit,389
2011-03-09 10:34:05+00:00,2727,40,326,296,26,Obscured Name,dalloliogm,379
2015-05-26 20:46:29+00:00,1188,1978,326,1311,22,Obscured Name,xmnlab,970
2017-06-21 07:33:13+00:00,431,10,326,540,7,Obscured Name,ITMpred,64
2011-10-31 18:16:43+00:00,2491,3558,324,5000,5,Obscured Name,MackoP00h,109
2013-11-20 16:01:20+00:00,1740,6,324,46,18,Obscured Name,PyvideoOrg,126
2015-01-21 08:45:20+00:00,1313,518,323,580,60,Obscured Name,Vendormach,272
2014-03-28 20:18:58+00:00,1612,1059,322,1227,4,Obscured Name,schcriher,367
2015-03-21 16:42:03+00:00,1254,247,320,385,14,Obscured Name,lindsey_jh,248
2009-11-01 18:21:09+00:00,3220,1137,320,381,8,Obscured Name,rishipuri_,12877
2012-06-16 13:54:13+00:00,2262,334,316,3696,2,Obscured Name,ad137hya,23
2013-12-16 09:55:23+00:00,1714,1158,316,564,11,Obscured Name,foeroyingur,292
2014-08-14 19:57:17+00:00,1473,1096,315,669,11,Obscured Name,_ms03,1179
2011-02-25 14:33:56+00:00,2739,571,315,457,27,Obscured Name,VitoTuritto,693
2009-06-27 10:55:49+00:00,3347,0,315,4715,4,Obscured Name,ds0ul,5
2007-03-14 18:38:08+00:00,4183,14,315,603,16,Obscured Name,Ldfu,398
2012-04-13 11:30:20+00:00,2326,2602,314,1354,23,Obscured Name,JimmyTheJedi,4813
2014-03-31 15:11:40+00:00,1609,1991,313,205,8,Obscured Name,pypelson,310
2009-06-13 13:57:58+00:00,3361,3208,312,4588,6,Obscured Name,lucabrivio,592
2010-11-17 14:13:09+00:00,2839,1021,312,947,10,Obscured Name,goanpeca,1098
2011-07-15 15:27:20+00:00,2599,1580,312,1198,34,Obscured Name,matteo_zuccon,926
2015-08-28 17:09:34+00:00,1094,19,311,131,67,Obscured Name,da_engineers,198
2010-11-01 08:46:09+00:00,2855,12485,311,4844,111,Obscured Name,henfee,1867
2010-11-02 22:49:53+00:00,2854,12926,310,1752,6,Obscured Name,li8man,7988
2012-06-26 16:00:36+00:00,2252,6929,310,987,82,Obscured Name,HerrDoktorFunk,11839
2014-08-13 02:43:48+00:00,1474,1077,310,1117,61,Obscured Name,_JulioNovoa,452
2011-10-17 12:35:11+00:00,2505,1358,308,1699,41,Obscured Name,TaiwoAbegunde,1015
2011-02-06 20:35:11+00:00,2758,5645,306,1356,11,Obscured Name,spnichol,434
2009-10-16 16:26:34+00:00,3236,5309,304,2031,5,Obscured Name,rajnarayang,224
2014-09-28 10:34:27+00:00,1428,2558,304,2087,93,Obscured Name,hniemeye,2881
2011-01-13 17:08:49+00:00,2782,369,303,534,6,Obscured Name,jmassich,3276
2008-09-19 21:15:26+00:00,3628,80,303,650,16,Obscured Name,ntmartin,4652
2013-09-13 08:36:52+00:00,1808,11609,303,2535,17,Obscured Name,MagnusJVO,3188
2008-06-26 19:44:55+00:00,3713,205,303,2665,7,Obscured Name,t4k1s,393
2011-01-18 13:37:55+00:00,2777,865,303,698,23,Obscured Name,olemislc,1519
2006-11-25 14:14:13+00:00,4292,140,302,2173,8,Obscured Name,furn,201
2015-11-06 07:11:26+00:00,1024,146,301,1318,23,Obscured Name,JLefortBesnard,1627
2009-04-08 22:35:51+00:00,3427,185,301,220,17,Obscured Name,gregmuellegger,1328
2015-09-18 12:56:18+00:00,1073,889,301,265,3,Obscured Name,AlanKSNielsen,1033
2011-01-11 12:16:52+00:00,2784,61,301,2849,20,Obscured Name,FionnanAlt,97
2011-04-11 12:12:53+00:00,2694,1414,301,1021,10,Obscured Name,JnEsZ,273
2010-05-12 05:27:04+00:00,3028,1497,300,584,29,Obscured Name,alex_handley,2267
2011-02-01 22:01:19+00:00,2763,1472,298,507,28,Obscured Name,Alex__S12,2268
2010-08-04 03:50:06+00:00,2944,656,297,2895,0,Obscured Name,jzavalaza,1691
2008-08-04 08:52:45+00:00,3674,8038,295,2095,5,Obscured Name,dasbinichjohn,2728
2012-10-22 10:12:21+00:00,2134,51,295,1443,14,Obscured Name,alexche_8,578
2012-04-25 11:17:04+00:00,2314,1932,295,562,16,Obscured Name,simpleWSN,568
2015-09-16 11:00:16+00:00,1075,2742,295,719,2,Obscured Name,sumith1896,395
2011-04-28 22:20:57+00:00,2677,3581,294,892,12,Obscured Name,Leon_Chk,2533
2009-03-07 02:52:36+00:00,3459,264,294,515,6,Obscured Name,nedlom,8604
2016-07-13 22:31:11+00:00,774,87,293,769,5,Obscured Name,AndreiaRosaAI,40
2009-08-12 05:06:29+00:00,3301,7752,293,1601,4,Obscured Name,hanhos,120
2010-08-12 20:55:41+00:00,2936,474,291,1694,40,Obscured Name,rambujo,764
2009-03-04 19:20:51+00:00,3462,299,290,906,7,Obscured Name,alexchamberlain,1088
2011-08-18 23:22:03+00:00,2565,343,289,570,2,Obscured Name,SoyluArda,1293
2010-06-02 19:48:36+00:00,3007,1713,288,770,5,Obscured Name,PriomAFC,731
2009-03-26 19:07:14+00:00,3440,126,287,307,37,Obscured Name,ivoflipse5,5000
2013-10-05 10:36:38+00:00,1786,549,287,3711,6,Obscured Name,dsrastorguev,568
2009-07-02 06:42:31+00:00,3342,303,286,1183,19,Obscured Name,tjyderrien,1273
2015-04-10 07:57:52+00:00,1234,170,286,2472,5,Obscured Name,sezerkutluk,15
2009-07-17 11:53:38+00:00,3327,862,286,386,43,Obscured Name,c4barbes,3296
2009-06-20 16:29:29+00:00,3354,4645,285,381,83,Obscured Name,pythonrulez,3203
2009-05-27 16:34:20+00:00,3378,1131,284,1366,14,Obscured Name,JvanBrunschot,315
2010-09-10 08:28:19+00:00,2907,1991,283,460,39,Obscured Name,jankatins,3630
2009-05-13 06:09:48+00:00,3392,216,283,576,4,Obscured Name,jailad,2846
2012-07-08 02:58:59+00:00,2240,857,282,689,4,Obscured Name,fnbellomo,549
2012-02-04 21:33:00+00:00,2395,1676,281,1225,20,Obscured Name,alt_spliced,1378
2012-11-24 21:28:57+00:00,2101,7417,281,256,7,Obscured Name,MarcoAlmah,4517
2008-10-20 03:16:24+00:00,3597,174,281,2857,4,Obscured Name,Myra_Jeff,9
2011-10-04 10:40:13+00:00,2518,425,281,495,9,Obscured Name,ErikOSorensen,687
2016-07-20 01:36:48+00:00,767,3901,280,730,135,Obscured Name,ivydatascience,2223
2010-05-04 21:09:58+00:00,3036,1961,280,1218,87,Obscured Name,IngTecEduardo,2191
2009-02-23 03:11:59+00:00,3471,701,279,990,17,Obscured Name,sbellem,247
2011-03-25 13:43:55+00:00,2711,1163,279,2697,15,Obscured Name,PaddyCallus,429
2012-06-24 23:03:16+00:00,2254,378,279,1288,11,Obscured Name,sikandhayat,621
2009-10-30 15:40:24+00:00,3222,601,278,588,2,Obscured Name,ashwinvis,1373
2013-09-19 19:17:25+00:00,1802,1591,278,883,21,Obscured Name,blaklaybul,529
2008-04-17 22:26:47+00:00,3783,1822,278,771,9,Obscured Name,jqfonseca,2030
2011-03-21 15:30:55+00:00,2715,3621,277,707,85,Obscured Name,mir_k,2277
2012-04-24 14:37:01+00:00,2315,105,276,125,23,Obscured Name,josef_heinen,229
2009-11-11 17:08:25+00:00,3210,35,275,422,17,Obscured Name,joncampion,1366
2009-07-20 20:25:26+00:00,3324,224,275,2084,7,Obscured Name,wt3c,517
2009-06-25 17:22:26+00:00,3349,827,274,1079,16,Obscured Name,knanne,1287
2012-02-03 16:39:43+00:00,2396,3179,273,253,113,Obscured Name,rouge2507,6752
2012-09-11 14:09:48+00:00,2175,306,273,420,24,Obscured Name,PauRueQ,950
2009-08-27 02:44:24+00:00,3286,135,273,292,25,Obscured Name,cuencam,2877
2008-05-05 05:58:07+00:00,3765,2304,272,270,16,Obscured Name,derphilipp,4202
2011-11-19 09:25:18+00:00,2472,401,272,477,18,Obscured Name,AnitaSchurch,408
2009-05-20 17:56:56+00:00,3385,1584,272,456,48,Obscured Name,alixedi,4204
2016-08-31 12:31:39+00:00,725,6137,272,674,9,Obscured Name,cheshireminima,2458
2010-11-22 01:30:56+00:00,2834,1656,272,636,27,Obscured Name,StevenCHowell,886
2010-03-02 17:12:29+00:00,3099,4665,272,375,7,Obscured Name,indonoso_,1169
2009-04-13 14:45:49+00:00,3422,2206,269,834,10,Obscured Name,markuserwee,2474
2010-10-08 17:03:48+00:00,2879,1128,269,4991,7,Obscured Name,subhobrata1,10270
2016-06-12 14:16:45+00:00,805,334,268,1238,10,Obscured Name,call_me_monn,164
2013-10-07 12:38:02+00:00,1784,6307,268,1177,14,Obscured Name,ecotrombonegal,10004
2007-03-25 20:47:39+00:00,4172,644,268,668,5,Obscured Name,freezombie,8588
2011-08-08 04:21:20+00:00,2575,454,266,2874,21,Obscured Name,POPettersson,670
2010-03-26 14:22:08+00:00,3075,1672,265,1523,7,Obscured Name,NicolaBernini,949
2008-04-25 14:26:40+00:00,3775,211,265,573,13,Obscured Name,keniasousa,1027
2016-01-31 21:36:44+00:00,938,4445,265,1164,7,Obscured Name,aoppenheim11,875
2012-08-04 20:09:33+00:00,2213,670,264,397,19,Obscured Name,cjeanfr,623
2010-11-13 09:46:19+00:00,2843,1480,264,974,31,Obscured Name,adrianvrabie,559
2009-05-11 14:18:56+00:00,3394,0,264,981,13,Obscured Name,josetb,277
2010-05-07 11:07:03+00:00,3033,27279,263,4413,140,Obscured Name,0x1983,25700
2011-11-22 17:22:43+00:00,2469,191,263,954,9,Obscured Name,irahan_,453
2014-10-22 15:51:47+00:00,1404,730,263,445,12,Obscured Name,braaannigan,347
2010-11-28 21:23:23+00:00,2828,1413,262,4010,2,Obscured Name,paulocesarcsgyn,427
2014-05-03 13:31:08+00:00,1576,353,262,1255,19,Obscured Name,cbrueffer,442
2009-10-16 21:42:24+00:00,3236,8992,262,1706,52,Obscured Name,fregis77,5702
2014-04-01 00:36:36+00:00,1608,50264,262,600,60,Obscured Name,KoheiSakamoto88,36322
2015-02-13 18:07:51+00:00,1290,1185,261,538,52,Obscured Name,data_hope,1940
2011-06-29 10:42:54+00:00,2615,392,261,1484,20,Obscured Name,elagachado,612
2011-11-19 15:39:54+00:00,2472,2171,261,100,35,Obscured Name,almarklein,823
2010-02-13 20:40:18+00:00,3116,13496,261,1107,5,Obscured Name,AhmedArslan,2783
2010-01-28 15:23:53+00:00,3132,1254,260,205,4,Obscured Name,inovizz,1312
2012-04-03 14:18:26+00:00,2336,1755,260,643,45,Obscured Name,iiSeymour,2536
2012-06-21 14:25:57+00:00,2257,794,260,432,5,Obscured Name,simmimourya,348
2017-01-15 13:10:18+00:00,588,8059,259,940,1,Obscured Name,GliwnyP,1952
2009-07-24 17:31:11+00:00,3320,196,259,402,9,Obscured Name,hfariasaroca,1289
2012-11-10 12:48:26+00:00,2115,6536,258,861,10,Obscured Name,Basak__k,1251
2007-12-10 12:34:43+00:00,3912,2666,258,1905,12,Obscured Name,blueicesir,6421
2009-07-15 07:04:22+00:00,3329,3493,257,581,26,Obscured Name,sebcampion,1772
2009-03-13 11:11:06+00:00,3453,183,257,195,18,Obscured Name,dwaithe,488
2013-01-24 17:00:34+00:00,2040,128,256,2858,3,Obscured Name,jayamorin,352
2010-04-02 23:18:53+00:00,3068,217,256,553,21,Obscured Name,mohammedradwan,1342
2009-06-24 19:04:20+00:00,3350,1004,255,1565,9,Obscured Name,blamco,746
2016-03-19 00:36:28+00:00,890,571,255,2214,2,Obscured Name,DRLUISLUJAN,623
2017-11-29 12:00:27+00:00,270,126,255,68,5,Obscured Name,PyDataEdinburgh,188
2009-04-13 18:37:02+00:00,3422,3732,254,705,5,Obscured Name,robmarkcole,1362
2012-01-21 19:56:34+00:00,2409,1943,254,731,34,Obscured Name,hsantuz,4072
2016-06-17 18:51:51+00:00,800,63,253,928,52,Obscured Name,4DsolutionsPDX,2216
2016-11-17 05:48:42+00:00,647,975,253,1019,3,Obscured Name,CSaraiRA,394
2011-03-02 09:37:46+00:00,2734,166,252,209,8,Obscured Name,rb_security,356
2014-11-15 23:59:37+00:00,1380,1813,252,497,21,Obscured Name,DaryaChyzhyk,619
2012-05-27 14:16:14+00:00,2282,72,252,1278,10,Obscured Name,mszepien,314
2012-04-17 19:37:18+00:00,2322,1295,252,276,38,Obscured Name,alex_savio,1815
2015-12-09 23:56:27+00:00,991,1699,252,406,3,Obscured Name,FortierQuentin,610
2016-02-04 07:45:03+00:00,934,83,252,52,13,Obscured Name,Open_Astronomy,200
2014-03-05 07:45:40+00:00,1635,4234,251,310,32,Obscured Name,MAD57935854,2086
2007-12-14 09:58:24+00:00,3908,1023,251,493,19,Obscured Name,fud,3313
2015-07-20 07:13:41+00:00,1133,357,251,5002,0,Obscured Name,alperbektas71,304
2016-07-20 09:44:59+00:00,767,455,250,117,11,Obscured Name,jlesommer,103
2013-01-14 10:46:38+00:00,2050,820,250,2945,32,Obscured Name,bu2adaptive,1264
2010-06-01 20:42:02+00:00,3008,1496,250,445,29,Obscured Name,yoguiserres,3516
2015-02-27 19:47:53+00:00,1276,1851,250,1288,18,Obscured Name,flrgsr,820
2014-07-26 01:08:18+00:00,1492,172,249,1380,23,Obscured Name,vicentedaajuda,552
2011-02-27 08:44:24+00:00,2737,915,249,609,19,Obscured Name,pykello,888
2007-10-05 05:08:33+00:00,3978,3505,249,1314,9,Obscured Name,dennisobrien,499
2011-07-09 14:50:14+00:00,2605,19971,248,1528,80,Obscured Name,Sardanapale1,1668
2010-11-22 02:37:53+00:00,2834,4395,248,830,9,Obscured Name,tak0kada,18272
2010-08-16 11:40:42+00:00,2932,247,248,279,2,Obscured Name,meaydin,487
2009-01-25 00:33:10+00:00,3500,351,247,756,7,Obscured Name,offbyjuan,1585
2010-07-06 16:36:45+00:00,2973,189,247,1912,1,Obscured Name,knpetter,1208
2013-04-05 09:38:15+00:00,1969,1793,246,1215,26,Obscured Name,TeodoraSzasz,1122
2016-11-01 16:22:26+00:00,663,471,246,355,5,Obscured Name,magazzinil,177
2014-09-11 01:08:27+00:00,1445,920,245,395,34,Obscured Name,rowanrv,564
2015-07-08 23:16:35+00:00,1145,2998,244,750,1,Obscured Name,yemrebelet,508
2013-03-10 08:54:01+00:00,1995,1252,244,1008,4,Obscured Name,schrist81,931
2009-02-15 10:20:25+00:00,3479,319,243,450,6,Obscured Name,seanBE,326
2009-09-22 07:13:46+00:00,3260,168,242,372,39,Obscured Name,bultako,1869
2012-03-11 11:36:45+00:00,2359,6703,242,1562,9,Obscured Name,Mont3Bosco,2702
2010-02-01 06:20:37+00:00,3128,12850,241,4296,33,Obscured Name,TweHouse,412
2013-06-17 19:36:36+00:00,1896,4411,241,1787,10,Obscured Name,hamed_2005,334
2014-06-21 16:45:17+00:00,1527,819,240,875,28,Obscured Name,Ankit0Dwivedi,240
2012-11-22 10:33:33+00:00,2103,181,240,224,20,Obscured Name,JolyArnaud,288
2016-09-08 18:50:13+00:00,717,3897,240,1912,3,Obscured Name,8kazu3,115
2010-11-04 16:26:55+00:00,2852,123,240,898,15,Obscured Name,GoagoaJ,1434
2007-06-29 20:31:39+00:00,4076,1508,239,647,192,Obscured Name,svaksha,3839
2016-07-22 21:28:43+00:00,765,1471,236,1373,3,Obscured Name,Steinhafenn,311
2009-06-07 20:32:53+00:00,3367,2995,236,1199,12,Obscured Name,hrmoaddeli,1327
2010-10-08 12:36:14+00:00,2879,163,235,529,15,Obscured Name,stewartadcock,1972
2009-04-17 15:14:10+00:00,3418,318,234,375,18,Obscured Name,davidbrochart,553
2018-01-24 22:02:10+00:00,214,606,233,208,4,Obscured Name,cheukting_ho,406
2012-09-07 10:07:21+00:00,2179,556,233,496,11,Obscured Name,JulienFlaig,244
2011-04-28 13:23:07+00:00,2677,885,232,125,10,Obscured Name,rcrehuet,822
2012-08-27 14:42:38+00:00,2190,1056,232,1050,5,Obscured Name,KelchMonteiro,1269
2009-03-17 16:37:02+00:00,3449,489,231,1275,109,Obscured Name,briangebbie,1203
2009-09-26 18:14:40+00:00,3256,238,230,1284,19,Obscured Name,Lalamerik,840
2010-04-11 04:48:06+00:00,3059,538,229,778,15,Obscured Name,awiedmer,329
2009-06-18 08:59:30+00:00,3356,618,228,581,27,Obscured Name,mpastell,424
2011-01-28 22:44:42+00:00,2767,151,228,1339,27,Obscured Name,more_data,911
2014-09-04 21:56:55+00:00,1452,355,228,1856,2,Obscured Name,codechamp,197
2011-01-07 20:13:13+00:00,2788,1537,228,1036,13,Obscured Name,V_Iacovella,363
2015-11-20 23:40:18+00:00,1010,580,228,1493,58,Obscured Name,bestoptionpt,547
2009-01-08 21:06:20+00:00,3517,4236,227,364,18,Obscured Name,meloncholy,1020
2008-06-16 09:01:49+00:00,3723,1242,227,609,49,Obscured Name,vbd,1717
2010-05-10 12:08:48+00:00,3030,865,227,213,22,Obscured Name,kathrin_wrd,1443
2009-07-17 17:19:31+00:00,3327,31,226,261,54,Obscured Name,ramonnerat,1692
2008-05-04 15:18:32+00:00,3766,248,226,868,40,Obscured Name,MrOla,3287
2009-06-16 18:14:46+00:00,3358,417,225,448,12,Obscured Name,rokstars,529
2008-07-11 01:13:31+00:00,3698,4389,225,1195,194,Obscured Name,westurner,8324
2012-03-19 08:41:55+00:00,2351,789,224,272,17,Obscured Name,masterbaboon,584
2014-07-13 13:01:07+00:00,1505,367,224,877,15,Obscured Name,andreinot,721
2013-12-03 07:54:58+00:00,1727,96,224,473,61,Obscured Name,HowIMetYourData,1130
2015-08-10 23:07:53+00:00,1112,7,223,916,14,Obscured Name,likelihood_log,12
2011-12-27 17:58:51+00:00,2434,15,223,893,27,Obscured Name,hnattila,134
2011-08-06 10:55:33+00:00,2577,630,222,435,9,Obscured Name,glemaitre58,148
2013-07-05 13:13:38+00:00,1878,88,222,667,22,Obscured Name,GasparBrogueira,91
2010-11-26 09:56:52+00:00,2830,564,221,317,45,Obscured Name,HonzaBenisek,6310
2012-03-13 10:00:23+00:00,2357,311,221,419,34,Obscured Name,simbasso,901
2007-07-25 17:54:38+00:00,4050,12939,221,939,26,Obscured Name,PerryGrossman,1287
2015-02-26 12:20:43+00:00,1277,1146,220,410,45,Obscured Name,meteodenny,970
2014-10-22 20:31:29+00:00,1404,7865,220,936,13,Obscured Name,sadie_lb,1449
2008-06-03 15:21:10+00:00,3736,744,219,1207,21,Obscured Name,ramnarasimhan,1282
2010-03-24 18:54:52+00:00,3077,114,219,617,1,Obscured Name,ritde1,311
2010-05-15 23:59:08+00:00,3025,830,218,871,0,Obscured Name,vbit_,974
